date,precipitation_mm
2010-08-11,0.17738850136753972
2010-08-12,0.0013850771408291664
2010-08-13,0.08878215887555038
2010-08-14,0.18787092188817306
2010-08-15,0.46022726030537847
2010-08-16,0.17834476363888305
2010-08-17,0
2010-08-18,0.2491873830567253
2010-08-19,1.0687971487369763
2010-08-20,3.2747340446064888
2010-08-21,0
2010-08-22,0.13119853914541224
2010-08-23,8.15123696165482
2010-08-24,9.593342367642741
2010-08-25,0.0006496569311076945
2010-08-26,2.590735356386122
2010-08-27,4.887971558154435
2010-08-28,0.028707117875830288
2010-08-29,0
2010-08-30,0
2010-08-31,0
2010-09-01,0.08453366603210286
2010-09-02,1.042851598486049
2010-09-03,0.0011406517755336051
2010-09-04,0
2010-09-05,0.0029331045656578415
2010-09-06,6.679633168609875
2010-09-07,89.1312715848744
2010-09-08,0.806097759195487
2010-09-09,0.27637006340014847
2010-09-10,0
2010-09-11,8.576329139350414e-06
2010-09-12,0.08235420048952512
2010-09-13,0.0982011123488483
2010-09-14,0.05305531608439202
2010-09-15,0.2692216892002269
2010-09-16,4.399716874388068
2010-09-17,0.006346483633008436
2010-09-18,0.14771226078102537
2010-09-19,0
2010-09-20,0.010666809335117763
2010-09-21,0.8740844517042876
2010-09-22,0.0015480274096527497
2010-09-23,4.855291480545952
2010-09-24,11.591041726323796
2010-09-25,0.2627551396366203
2010-09-26,0
2010-09-27,0
2010-09-28,0.047512863572977654
2010-09-29,0.03878859210101245
2010-09-30,1.0703944829464325
2010-10-01,1.1446245551839358
2010-10-02,0.11929244987625072
2010-10-03,11.791824437040871
2010-10-04,21.231464006055443
2010-10-05,6.747789308308156
2010-10-06,0.023662092593877127
2010-10-07,0
2010-10-08,0
2010-10-09,0.21298884442132002
2010-10-10,7.262596275164198
2010-10-11,2.0098563004069443
2010-10-12,0.01471269277993136
2010-10-13,0
2010-10-14,0
2010-10-15,0
2010-10-16,2.431382851917968
2010-10-17,0.001846054891574853
2010-10-18,0.054989278635990964
2010-10-19,0.4200921834867422
2010-10-20,0.015145797458178593
2010-10-21,0.009039450864152629
2010-10-22,5.583486153050061
2010-10-23,5.858100221064629
2010-10-24,12.088925562026603
2010-10-25,0.01787521387570207
2010-10-26,0
2010-10-27,0.0009176672179104944
2010-10-28,0.07592624000323167
2010-10-29,2.1539707757931166
2010-10-30,14.184566598508576
2010-10-31,28.084789207643677
2010-11-01,4.922004371628686
2010-11-02,0.009256003065095452
2010-11-03,0.024886363294569853
2010-11-04,0
2010-11-05,0
2010-11-06,4.223737016199221
2010-11-07,11.437096596030939
2010-11-08,3.865469487931094
2010-11-09,3.3351478572191247
2010-11-10,2.922993060252925
2010-11-11,5.05244842507656
2010-11-12,0.16777015043946547
2010-11-13,0.037930959596028664
2010-11-14,0.7739215045101066
2010-11-15,14.026419081816234
2010-11-16,0.013565608527508165
2010-11-17,2.743076691965494
2010-11-18,0.3751586519719276
2010-11-19,0.13596269266646338
2010-11-20,17.938249997879296
2010-11-21,0.3709133651916666
2010-11-22,0.2535784649035668
2010-11-23,0.13596268822470967
2010-11-24,0.1191487947073933
2010-11-25,2.5040779734169347
2010-11-26,1.0913378850558508
2010-11-27,2.2331024339134244
2010-11-28,1.903655602096693
2010-11-29,0.03236063336554155
2010-11-30,1.8009304826201373
2010-12-01,0.0685630372815684
2010-12-02,0.20545454330999552
2010-12-03,0.9212907176328213
2010-12-04,0.025143652646778404
2010-12-05,7.305216360925082
2010-12-06,12.463576118284468
2010-12-07,2.057146163845409
2010-12-08,1.0476286201142766
2010-12-09,0.40420024785313813
2010-12-10,0.22807675599133337
2010-12-11,0.004669811190018114
2010-12-12,0.0030510291508295114
2010-12-13,0
2010-12-14,0.8834326562929363
2010-12-15,0.019090908756447672
2010-12-16,2.234221646149274
2010-12-17,1.4138142850811515
2010-12-18,1.3389150637056593
2010-12-19,1.1956217503702307
2010-12-20,0.516522283921031
2010-12-21,5.427639228668811
2010-12-22,5.211333509882445
2010-12-23,10.513679014623094
2010-12-24,3.624721179789772
2010-12-25,5.4922811900174455
2010-12-26,0.012774441983490085
2010-12-27,1.3137199454433661
2010-12-28,2.432862292214794
2010-12-29,0.3181282074816084
2010-12-30,0.43318180938644296
2010-12-31,0.002714408119488667
2011-01-01,0.01765115842012302
2011-01-02,0.6309390970143149
2011-01-03,1.7954373477820762
2011-01-04,0.015081475152574979
2011-01-05,2.249127316386095
2011-01-06,2.169215223042288
2011-01-07,1.3704094858999856
2011-01-08,0.6600235674764297
2011-01-09,3.6704244345848287
2011-01-10,0.06331689400945055
2011-01-11,2.841633711159181
2011-01-12,0.0010849056273417653
2011-01-13,0.02400514509011297
2011-01-14,0.17449399492883894
2011-01-15,0
2011-01-16,0
2011-01-17,3.859348112707687e-05
2011-01-18,0.1958662046776129
2011-01-19,0
2011-01-20,0.513106761797368
2011-01-21,0.004931389071417918
2011-01-22,0.329905649433855
2011-01-23,0.6890587284553982
2011-01-24,2.30765431861858
2011-01-25,2.0018631571470116
2011-01-26,3.5528150966517167
2011-01-27,0.3321397894471053
2011-01-28,0.30890222206012075
2011-01-29,0.040681817679063745
2011-01-30,0.02262864403361151
2011-01-31,0.3086706613378973
2011-02-01,3.9481021863700723
2011-02-02,3.267973763793931
2011-02-03,0.5966916679980563
2011-02-04,4.073756341191447e-05
2011-02-05,0
2011-02-06,0
2011-02-07,0
2011-02-08,0
2011-02-09,0
2011-02-10,0
2011-02-11,0.33779158578198376
2011-02-12,1.0603022729917264
2011-02-13,0.00026157804114638637
2011-02-14,1.9119167582353176
2011-02-15,1.4432246525049863
2011-02-16,0.34476199755796577
2011-02-17,0.7285484386129565
2011-02-18,0.038535590304339735
2011-02-19,2.8950814034755457
2011-02-20,0.40688892813418603
2011-02-21,3.0280959752837986
2011-02-22,0.08995282732822499
2011-02-23,0.35724484364583603
2011-02-24,0.1017838729877747
2011-02-25,0.00028301886159856366
2011-02-26,2.7434004408289003
2011-02-27,0.8500128447447183
2011-02-28,0.2297062523408248
2011-03-01,0.23174421093506517
2011-03-02,0.1175450240533422
2011-03-03,0.46425599354801717
2011-03-04,0.39429029987567443
2011-03-05,0.013168952784838083
2011-03-06,0.044624783951744414
2011-03-07,0.12083404567444103
2011-03-08,0.006037735432948707
2011-03-09,0.1987349846868378
2011-03-10,0.08286449152778189
2011-03-11,0
2011-03-12,8.009965500143384
2011-03-13,21.794480631726604
2011-03-14,0.45671954452128866
2011-03-15,6.467800010893474
2011-03-16,11.252542592720472
2011-03-17,0.2486492196808043
2011-03-18,0.07120497187912643
2011-03-19,0.10587049377075754
2011-03-20,0.5353794893270638
2011-03-21,0.061554458403662735
2011-03-22,0
2011-03-23,0
2011-03-24,0
2011-03-25,0
2011-03-26,0.24651800478628066
2011-03-27,14.154759534159403
2011-03-28,0.871011988846122
2011-03-29,0.09880145351437605
2011-03-30,1.6098734631381237
2011-03-31,1.810999103650486
2011-04-01,0.012602487338569468
2011-04-02,0.038537734602681825
2011-04-03,2.325793256395693
2011-04-04,1.7782503911174232
2011-04-05,6.217838506219113e-05
2011-04-06,0
2011-04-07,0
2011-04-08,0
2011-04-09,0
2011-04-10,0
2011-04-11,0
2011-04-12,0.003910806125882968
2011-04-13,1.5522898408875034
2011-04-14,0.1686749533118319
2011-04-15,0.03666595055196134
2011-04-16,0
2011-04-17,0
2011-04-18,0
2011-04-19,0
2011-04-20,0
2011-04-21,0.1390029984773145
2011-04-22,0.0006432246894449457
2011-04-23,1.4466980724550758
2011-04-24,0.008477701382203537
2011-04-25,1.493998673264062
2011-04-26,0
2011-04-27,1.5412220825092935
2011-04-28,0
2011-04-29,3.9391336917232618
2011-04-30,0.09181174620870969
2011-05-01,0.07625235840087154
2011-05-02,0.09602057803334352
2011-05-03,1.3747105245337876
2011-05-04,0
2011-05-05,0
2011-05-06,0.7616809397919092
2011-05-07,1.3040694410387126
2011-05-08,0.6637006711069412
2011-05-09,0.24662735342171116
2011-05-10,2.9421461555778525
2011-05-11,5.953936401583689
2011-05-12,8.353509642959748
2011-05-13,0
2011-05-14,14.667413875257747
2011-05-15,0.06217624231898202
2011-05-16,0
2011-05-17,0
2011-05-18,2.2789450622048704
2011-05-19,2.292075416975372
2011-05-20,1.8339665177039401
2011-05-21,3.3582267574506686
2011-05-22,0.013595625815679854
2011-05-23,0
2011-05-24,6.432246854512811e-06
2011-05-25,0
2011-05-26,0.17117066428905567
2011-05-27,0.04209691130653612
2011-05-28,0
2011-05-29,0
2011-05-30,3.587495633837085
2011-05-31,6.96791579768918
2011-06-01,2.6289394883823136
2011-06-02,0.005145797410526187
2011-06-03,4.328501206497609
2011-06-04,11.077666958848713
2011-06-05,0.08010077022341933
2011-06-06,0.579277426857856
2011-06-07,5.157015323501932
2011-06-08,4.219084365749061
2011-06-09,0.058522725348819325
2011-06-10,0.09467624084813132
2011-06-11,0.03490137191062815
2011-06-12,0.41326757304619605
2011-06-13,2.503657745457802
2011-06-14,0
2011-06-15,0
2011-06-16,5.135212174347581
2011-06-17,5.050520904765961
2011-06-18,0.2614408144156256
2011-06-19,0
2011-06-20,0.0003066037623387463
2011-06-21,29.750142853310102
2011-06-22,1.5691101707220174
2011-06-23,0.15025514186764102
2011-06-24,0.0005381646459062759
2011-06-25,0
2011-06-26,0
2011-06-27,0
2011-06-28,1.1804630865129655
2011-06-29,1.8398734550986213
2011-06-30,0.002326329281844365
2011-07-01,0.08574421434802215
2011-07-02,0
2011-07-03,0.3327744335537588
2011-07-04,2.1082139161010445
2011-07-05,0
2011-07-06,0.08408876363104961
2011-07-07,18.046903533483643
2011-07-08,0
2011-07-09,1.5986363209634669
2011-07-10,15.481166057314207
2011-07-11,1.2328987749485942
2011-07-12,10.527581227001997
2011-07-13,28.644585501803185
2011-07-14,0
2011-07-15,0
2011-07-16,1.9570003817713375
2011-07-17,21.327761045611176
2011-07-18,6.190696678995387
2011-07-19,12.14539635838265
2011-07-20,0.0628987972083059
2011-07-21,0.027650084893664863
2011-07-22,0.7539793926328707
2011-07-23,3.9492752005407623
2011-07-24,0.022598627302955396
2011-07-25,0.09753430320994727
2011-07-26,1.998340438125658
2011-07-27,0.35475985714478825
2011-07-28,0.6816980954999261
2011-07-29,0
2011-07-30,0
2011-07-31,0
2011-08-01,0.05364923071640178
2011-08-02,0.6681517836011589
2011-08-03,1.2620025430210926
2011-08-04,0
2011-08-05,1.834090857816889
2011-08-06,9.679270808599366
2011-08-07,3.0324120249089623
2011-08-08,0.08892795633952777
2011-08-09,0.009665522854583495
2011-08-10,0
2011-08-11,0
2011-08-12,0.46550170376642863
2011-08-13,0.037309175527752036
2011-08-14,2.8111062855280036
2011-08-15,0.03732632810296252
2011-08-16,0
2011-08-17,0.9297598457733874
2011-08-18,3.242240519202946
2011-08-19,0.24183747427910252
2011-08-20,0.01591981083911877
2011-08-21,0.01075471674074542
2011-08-22,0
2011-08-23,0.005467409622658997
2011-08-24,5.010945425948725
2011-08-25,4.02197247931189
2011-08-26,24.060333931950797
2011-08-27,0.006503001558730191
2011-08-28,0.06673027243182433
2011-08-29,3.0017151987726452e-05
2011-08-30,0
2011-08-31,22.28348577157938
2011-09-01,20.810178537373424
2011-09-02,0.2318696327408453
2011-09-03,0.5326093375114932
2011-09-04,5.238702673683068
2011-09-05,0.039316036653390236
2011-09-06,0.5187392709317488
2011-09-07,0.22485848504763994
2011-09-08,0.16042452459790668
2011-09-09,0
2011-09-10,0
2011-09-11,6.9718308834415765
2011-09-12,0
2011-09-13,0
2011-09-14,0
2011-09-15,0
2011-09-16,1.9987992734798448
2011-09-17,1.5913679028052905
2011-09-18,4.647660691675285
2011-09-19,0.1252937346208029
2011-09-20,0
2011-09-21,0.01885077065954346
2011-09-22,0
2011-09-23,0
2011-09-24,0.9837285292504186
2011-09-25,0.16128858962490847
2011-09-26,0.00016509434032552648
2011-09-27,0.051620924409229704
2011-09-28,0
2011-09-29,0
2011-09-30,0
2011-10-01,0.03669768595016892
2011-10-02,0
2011-10-03,0
2011-10-04,0
2011-10-05,0
2011-10-06,4.716490030717217
2011-10-07,0.6945754537745468
2011-10-08,0.38839193056681
2011-10-09,0.07639365121211034
2011-10-10,0
2011-10-11,0
2011-10-12,0
2011-10-13,0
2011-10-14,0
2011-10-15,0.8636577865979467
2011-10-16,0
2011-10-17,0
2011-10-18,0.5664257962036221
2011-10-19,10.02152207384116
2011-10-20,0.0012585762824294498
2011-10-21,0.006680960247794719
2011-10-22,0
2011-10-23,0
2011-10-24,2.954927035338623
2011-10-25,22.455385484411597
2011-10-26,0.003340480155846676
2011-10-27,8.038983459889133
2011-10-28,3.754933441614118
2011-10-29,0
2011-10-30,0
2011-10-31,0.0362843041808231
2011-11-01,5.354647374752666
2011-11-02,0.1784969937602636
2011-11-03,13.8057801378823
2011-11-04,56.3668831608156
2011-11-05,3.9446783047025673
2011-11-06,1.451288561356265
2011-11-07,0.21993995945314412
2011-11-08,0.0012221269023574338
2011-11-09,0
2011-11-10,0
2011-11-11,0
2011-11-12,0
2011-11-13,0
2011-11-14,0.05143867873652211
2011-11-15,0.09538593152769577
2011-11-16,0
2011-11-17,0
2011-11-18,0
2011-11-19,1.0545261349488293
2011-11-20,0
2011-11-21,0
2011-11-22,0.0018589193409542025
2011-11-23,0
2011-11-24,0.004704116377180784
2011-11-25,0.0002444253804714868
2011-11-26,0
2011-11-27,0
2011-11-28,0.011903944429677892
2011-11-29,0.2158469046173716
2011-11-30,0
2011-12-01,0.09226436937294939
2011-12-02,0.8230896087344992
2011-12-03,7.340808131502809
2011-12-04,0.25121354285626013
2011-12-05,0.23192752353123375
2011-12-06,0.7608726193148349
2011-12-07,0.5840930338237296
2011-12-08,0.004168095961724301
2011-12-09,1.5966959430031018
2011-12-10,0.6476543572348724
2011-12-11,0.14519081911867676
2011-12-12,2.993130265187159
2011-12-13,1.9610505575061765
2011-12-14,0.07499571004962327
2011-12-15,2.935197191306519
2011-12-16,5.274159389735306
2011-12-17,0.15309390533111647
2011-12-18,0.6017474096043173
2011-12-19,1.3709304898507626
2011-12-20,6.454110012460807
2011-12-21,11.781579967700809
2011-12-22,0
2011-12-23,0.001260720417031293
2011-12-24,2.7147211760061274
2011-12-25,1.7836706041307293
2011-12-26,0.026219981882679655
2011-12-27,0
2011-12-28,0.1142667229267358
2011-12-29,0.011963979149393828
2011-12-30,3.507499908374647
2011-12-31,1.1319296465025286
2012-01-01,3.306652144404323
2012-01-02,11.7928749263793
2012-01-03,0.32132503629253145
2012-01-04,3.8593352632309545
2012-01-05,5.463625512296721
2012-01-06,0.09793310141507186
2012-01-07,0.06254931526517378
2012-01-08,0
2012-01-09,0
2012-01-10,0.000999142327960932
2012-01-11,0.001998284655921864
2012-01-12,0
2012-01-13,0
2012-01-14,0.009491851963869601
2012-01-15,0.20030016622044416
2012-01-16,0.6320089787040323
2012-01-17,0
2012-01-18,0.536558736821774
2012-01-19,0.027103343450561753
2012-01-20,0.46496997095403264
2012-01-21,0.03344125070451003
2012-01-22,0
2012-01-23,0
2012-01-24,0
2012-01-25,0
2012-01-26,0.05427744218801655
2012-01-27,0.22363421632900304
2012-01-28,0.021440823147900877
2012-01-29,1.250375175240768
2012-01-30,3.4649870452889613
2012-01-31,5.189924838970293
2012-02-01,0.9399626721399573
2012-02-02,0.0021505145233054208
2012-02-03,0.004322469886232609
2012-02-04,0.0018224699900359375
2012-02-05,0
2012-02-06,0.015493138517152463
2012-02-07,4.073756341191447e-05
2012-02-08,0.04286234873533888
2012-02-09,0.027662949625396303
2012-02-10,0.000703258989426734
2012-02-11,0.0003430531655740166
2012-02-12,0.026968267241470504
2012-02-13,0.19257718011038777
2012-02-14,3.64109982734332
2012-02-15,6.025771727919656
2012-02-16,0
2012-02-17,0.0700600332681147
2012-02-18,0.18824399161666927
2012-02-19,0.1839386732928538
2012-02-20,0.35796740386590337
2012-02-21,0
2012-02-22,0.06643010134685715
2012-02-23,1.0190115533190047
2012-02-24,0
2012-02-25,0.0007204116477054348
2012-02-26,0.19306603247239087
2012-02-27,0.08448756460617993
2012-02-28,0.06617924236328267
2012-02-29,0
2012-03-01,0.02283040488755417
2012-03-02,0
2012-03-03,0.0324442532891168
2012-03-04,4.515134975078514
2012-03-05,0.0014000857044426695
2012-03-06,0.017855916873553503
2012-03-07,1.8903001298801254
2012-03-08,0.2826672288657871
2012-03-09,0.6847148184531958
2012-03-10,0.3264815505197844
2012-03-11,4.7169811065160185e-05
2012-03-12,0
2012-03-13,0
2012-03-14,0
2012-03-15,0
2012-03-16,0
2012-03-17,0.20743352939425866
2012-03-18,10.224457348934111
2012-03-19,0.004138078750630339
2012-03-20,0.6014944109191087
2012-03-21,1.269714800402519
2012-03-22,4.368254616633728
2012-03-23,0.33301886582609724
2012-03-24,0
2012-03-25,0
2012-03-26,0
2012-03-27,0
2012-03-28,0
2012-03-29,0
2012-03-30,0
2012-03-31,0
2012-04-01,0.08691274027753859
2012-04-02,0.029882074128053635
2012-04-03,2.993550537930048
2012-04-04,0.3623520503057036
2012-04-05,0
2012-04-06,5.646794457318051
2012-04-07,1.8571397599230617
2012-04-08,0.020280873966858588
2012-04-09,0.12072255302381929
2012-04-10,37.19024784632202
2012-04-11,0.12507503851729015
2012-04-12,1.2452615451772167
2012-04-13,0.29868567506399324
2012-04-14,0.9887285395561338
2012-04-15,14.002952082552682
2012-04-16,0
2012-04-17,2.17560887771042
2012-04-18,0.5291766634272447
2012-04-19,1.8439793633704442
2012-04-20,0.7221354834070848
2012-04-21,2.629551821839988
2012-04-22,0.7978065799259603
2012-04-23,8.0451734829722
2012-04-24,3.0773905851098666
2012-04-25,1.1102529695851802
2012-04-26,0.006457975928593382
2012-04-27,8.519311590246797
2012-04-28,1.4308511641600983
2012-04-29,22.813921082008868
2012-04-30,4.777617827850581
2012-05-01,0.0913531342022102
2012-05-02,0.12229202020918156
2012-05-03,0.09256860820614889
2012-05-04,16.263998294401738
2012-05-05,7.890773805906265
2012-05-06,0.07664879702756865
2012-05-07,0.003891509394904225
2012-05-08,10.65135907310566
2012-05-09,5.848282464929676
2012-05-10,0.09141723711784822
2012-05-11,0.32116637616074845
2012-05-12,3.6271804180399623
2012-05-13,0
2012-05-14,0.14335977419209228
2012-05-15,0.2540351575500881
2012-05-16,0
2012-05-17,0.6597126744971906
2012-05-18,1.681818149697537
2012-05-19,0.9704695295160686
2012-05-20,8.434465921300623
2012-05-21,21.3646757378683
2012-05-22,23.759459159231948
2012-05-23,0
2012-05-24,0
2012-05-25,2.000692485838867
2012-05-26,9.780087666375177
2012-05-27,8.00930727691562
2012-05-28,0.3487650055045304
2012-05-29,2.177478497267236
2012-05-30,7.310323593994253
2012-05-31,0.05922384022800556
2012-06-01,0.0780561777801408
2012-06-02,2.196207071719596
2012-06-03,22.499740121372948
2012-06-04,0.24033232661975332
2012-06-05,0.0038486276569538215
2012-06-06,5.835064188890339
2012-06-07,8.595542211599943
2012-06-08,8.435130636645068
2012-06-09,0.0328130351214176
2012-06-10,14.426749264702796
2012-06-11,6.702053897722992
2012-06-12,1.6168181441642833
2012-06-13,0.5930745973428282
2012-06-14,0
2012-06-15,0
2012-06-16,0.2662993067401057
2012-06-17,0.0011706689107479403
2012-06-18,2.4223520148159716
2012-06-19,4.668914956872961
2012-06-20,8.994706083856695
2012-06-21,0.7434005024914805
2012-06-22,0.003254716796560875
2012-06-23,0
2012-06-24,0.005098627675740019
2012-06-25,0.004785591526768501
2012-06-26,0
2012-06-27,0.020349484796461686
2012-06-28,0.06380574457710018
2012-06-29,0
2012-06-30,9.678687538406901
2012-07-01,22.011975617136002
2012-07-02,1.5431581877178386
2012-07-03,0
2012-07-04,10.079965464790364
2012-07-05,26.084729274972478
2012-07-06,0.440188666034049
2012-07-07,1.6002765520364781
2012-07-08,0.8885205685697004
2012-07-09,0
2012-07-10,0.0480853338393592
2012-07-11,0.0013722126622960663
2012-07-12,0.3259005113041562
2012-07-13,4.007540643542261
2012-07-14,0.3439300950771552
2012-07-15,0.1957911611287048
2012-07-16,0
2012-07-17,0
2012-07-18,0.0017045454164458947
2012-07-19,0.09263936259726296
2012-07-20,2.1425985806109624
2012-07-21,0.04959905504026988
2012-07-22,0.00437607200405725
2012-07-23,0
2012-07-24,0
2012-07-25,0
2012-07-26,0
2012-07-27,2.7234347347009575
2012-07-28,7.624590326281501
2012-07-29,0
2012-07-30,0.012575042295057206
2012-07-31,0
2012-08-01,0.10367560250753309
2012-08-02,0
2012-08-03,0
2012-08-04,12.068916943486567
2012-08-05,27.47946975054579
2012-08-06,0.9057718462136608
2012-08-07,0
2012-08-08,0
2012-08-09,0
2012-08-10,0
2012-08-11,0
2012-08-12,0.44648798056047473
2012-08-13,0.42194038522501653
2012-08-14,0
2012-08-15,4.137244753548748
2012-08-16,0.20632718342290887
2012-08-17,0
2012-08-18,0
2012-08-19,0
2012-08-20,3.9851478397918902
2012-08-21,0
2012-08-22,0.580861911447607
2012-08-23,10.655900320208731
2012-08-24,5.21328246736848
2012-08-25,2.304957062081078
2012-08-26,0
2012-08-27,0.003904373840689276
2012-08-28,7.8731859361411
2012-08-29,14.214991104049052
2012-08-30,1.2247083761547988
2012-08-31,3.0170625432012654
2012-09-01,0.04949721459804125
2012-09-02,0.08540308557045016
2012-09-03,0.05592838671948205
2012-09-04,0
2012-09-05,0.0602294164933392
2012-09-06,0
2012-09-07,0
2012-09-08,0
2012-09-09,0
2012-09-10,0.0520218677158223
